0.05,13837
0,-1,-0.00,-12.70,0.04,13931
0,-1,-0.00,-7.81,-0.01,14025
0,-1,-0.00,-7.81,-0.17,14119
0,-1,-0.00,-7.81,-0.39,14215
0,-1,-0.00,-7.81,-0.04,14309
0,-1,-0.00,-7.81,0.02,14403
0,-1,-0.00,-7.81,-0.02,14498
0,-1,-0.00,-12.70,0.16,14593
0,-1,-0.00,-12.70,0.26,14687
0,-1,-0.00,-7.81,0.11,14781
0,-1,-0.00,-7.81,-0.09,14876
0,-1,-0.00,-7.81,-0.15,14970
0,-1,-0.00,-7.81,-0.10,15065
0,-1,-0.00,-12.70,-0.15,15159
0,-1,-0.00,-12.70,0.05,15254
0,-1,-0.00,-7.81,0.06,15348
0,-1,-0.00,-12.70,-0.23,15442
0,-1,-0.00,-12.70,-0.40,15538
0,-1,-0.00,-7.81,-0.32,15632
0,-1,-0.00,-12.70,-0.30,15726
0,-1,-0.00,-12.70,-0.23,15820
0,-1,-0.00,-7.81,-0.24,15916
0,-1,-0.00,-12.70,0.06,16010
0,-1,-0.00,-7.81,0.11,16104
0,-1,-0.00,-12.70,0.02,16198
0,-1,-0.00,-7.81,-0.13,16293
0,-1,-0.00,-7.81,-0.01,16388
0,-1,-0.00,-7.81,0.04,16482
0,-1,-0.00,-7.81,0.00,16576
0,-1,-0.00,-12.70,-0.06,16671
0,-1,-0.00,-7.81,0.04,16765
0,-1,-0.00,-12.70,-0.10,16860
0,-1,-0.00,-12.70,-0.20,16954
0,-1,-0.00,-12.70,-0.09,17049
0,-1,-0.00,-12.70,0.05,17143
0,-1,-0.00,-12.70,0.01,17238
0,-1,-0.00,-12.70,-0.11,17333
0,-1,-0.00,-7.81,0.04,17427
0,-1,-0.00,-12.70,-0.03,17521
0,-1,-0.00,-12.70,-0.13,17615
0,-1,-0.00,-12.70,-0.20,17711
0,-1,-0.00,-7.81,-0.41,17805
0,-1,-0.00,-7.81,-0.29,17899
0,-1,-0.00,-12.70,-0.23,17993
0,-1,-0.00,-7.81,-0.11,18088
0,-1,-0.00,-7.81,-0.01,18183
0,-1,-0.00,-7.81,-0.34,18277
0,-1,-0.00,-12.70,-0.29,18371
0,-1,-0.00,-7.81,0.13,18466
0,-1,-0.00,-7.81,0.11,18561
0,-1,-0.00,-12.70,-0.09,18655
0,-1,-0.00,-7.81,-0.49,18749
0,-1,-0.00,-7.81,-0.27,18844
0,-1,-0.00,-7.81,-0.02,18938
0,-1,-0.00,-7.81,-0.07,19033
0,-1,-0.00,-12.70,0.01,19128
0,-1,-0.00,-7.81,0.27,19222
0,-1,-0.00,-7.81,0.13,19316
0,-1,-0.00,-12.70,0.16,19410
0,-1,-0.00,-12.70,-0.23,19506
0,-1,-0.00,-12.70,-0.41,19600
0,-1,-0.00,-7.81,-0.27,19694
0,-1,-0.00,-12.70,-0.38,19788
0,-1,-0.00,-7.81,-0.04,19884
2022,18,-0.43,-1077.15,6.49,19978
4635,84,-0.14,-1067.38,12.15,20073
7274,144,-0.15,-1145.51,0.39,20167
9968,205,-0.07,-1189.45,-1.07,20261
12643,261,-0.10,-1067.38,-0.81,20356
15430,315,-0.25,-1223.63,-0.82,20451
18126,372,-0.15,-1150.39,-0.28,20545
20911,426,-0.08,-1067.38,-0.71,20639
23627,482,-0.11,-1233.40,-0.18,20734
26274,537,-0.16,-1067.38,-0.68,20829
29072,591,-0.11,-1145.51,-0.88,20923
31853,645,-0.21,-1145.51,-0.48,21017
34624,697,-0.23,-1145.51,-0.63,21112
37410,751,-0.08,-1145.51,-0.80,21207
40213,803,-0.28,-1228.52,-0.77,21301
42982,855,-0.28,-1145.51,-0.74,21395
45766,907,-0.07,-1150.39,-0.47,21490
48606,959,-0.25,-1150.39,-0.49,21584
51341,1013,-0.29,-1145.51,-0.68,21679
54080,1067,-0.11,-1150.39,-0.70,21773
56853,1120,-0.24,-1223.63,-0.68,21868
59643,1173,-0.19,-1228.52,-0.30,21962
62396,1227,-0.09,-1150.39,-0.43,22056
65150,1281,-0.33,-1150.39,-0.48,22151
67947,1335,-0.36,-1067.38,-0.59,22246
70703,1390,-0.10,-1150.39,-0.82,22340
73464,1445,-0.15,-1228.52,-0.98,22434
76230,1501,-0.41,-1067.38,-0.85,22529
79093,1559,-0.23,-1067.38,-0.54,22624
81776,1620,-0.21,-1223.63,-0.67,22718
84556,1678,-0.21,-1067.38,-1.37,22812
