-849.71,366260
-212,253,-0.00,-12.70,-849.96,366354
-212,253,-0.00,-12.70,-850.07,366449
-212,253,-0.00,-12.70,-849.95,366543
-212,253,-0.00,-12.70,-850.10,366639
-212,253,-0.00,-7.81,-850.13,366733
-212,253,-0.00,-7.81,-849.99,366828
-212,253,-0.00,-7.81,-849.82,366922
-212,252,-0.00,-7.81,-849.48,367016
-212,252,-0.00,-12.70,-849.79,367112
-212,252,-0.00,-12.70,-850.08,367206
-212,252,-0.00,-12.70,-849.96,367301
-212,252,-0.00,-12.70,-849.90,367395
-212,252,-0.00,-12.70,-849.85,367491
-212,252,-0.00,-7.81,-849.88,367585
-212,252,-0.00,-12.70,-850.30,367679
-212,252,-0.00,-12.70,-850.49,367774
-212,252,-0.00,-12.70,-850.18,367868
-212,252,-0.00,-7.81,-850.07,367964
-212,252,-0.00,-12.70,-850.04,368058
-212,252,-0.00,-12.70,-850.14,368152
-211,252,-0.00,-12.70,-850.16,368247
-211,252,-0.00,-7.81,-849.84,368342
-211,252,-0.00,-12.70,-849.77,368437
-211,252,-0.00,-7.81,-849.84,368531
-211,252,-0.00,-12.70,-849.75,368625
-211,252,-0.00,-12.70,-849.85,368720
-211,252,-0.00,-12.70,-849.92,368815
-211,252,-0.00,-7.81,-849.94,368910
-211,252,-0.00,-12.70,-850.32,369004
-211,252,-0.00,-12.70,-850.38,369099
-211,252,-0.00,-12.70,-850.04,369193
-211,252,-0.00,-12.70,-849.93,369288
-211,252,-0.00,-7.81,-849.85,369383
-211,252,-0.00,-7.81,-849.91,369477
-204,252,-0.50,-173.83,-850.01,369572
1063,253,-0.50,-334.96,-848.59,369667
2412,253,-0.06,-500.98,-850.67,369762
3774,265,-0.00,-496.09,-847.73,369856
5090,268,-0.29,-339.84,-849.88,369950
6438,279,-0.04,-500.98,-848.60,370045
7804,291,-0.01,-334.96,-849.09,370140
9131,300,-0.16,-496.09,-849.24,370235
10485,315,-0.03,-500.98,-849.28,370329
11832,325,-0.24,-422.85,-849.61,370423
13171,335,-0.23,-417.97,-849.84,370519
14527,354,-0.03,-500.98,-849.73,370613
15866,366,-0.36,-417.97,-849.93,370708
17210,380,-0.15,-417.97,-849.85,370802
18563,400,-0.03,-364.26,-850.09,370897
19903,412,-0.17,-417.97,-850.26,370992
21247,428,-0.13,-417.97,-850.03,371086
22600,447,-0.07,-417.97,-849.57,371181
23943,460,-0.31,-500.98,-850.01,371275
25288,479,-0.31,-417.97,-850.36,371371
26635,498,-0.18,-422.85,-849.96,371465
27978,512,-0.24,-417.97,-850.41,371559
29322,532,-0.04,-417.97,-850.02,371654
30670,550,-0.16,-496.09,-850.16,371748
32012,565,-0.19,-500.98,-850.26,371844
33358,586,-0.06,-496.09,-850.25,371938
34699,602,-0.26,-417.97,-850.41,372033
36046,620,-0.32,-500.98,-850.51,372127
37396,640,-0.13,-417.97,-850.45,372221
38738,656,-0.18,-500.98,-850.66,372317
40080,674,-0.19,-417.97,-850.16,372411
41426,696,-0.06,-422.85,-850.16,372506
42773,710,-0.11,-417.97,-850.87,372600
44117,730,-0.17,-417.97,-850.18,372695
45461,750,-0.22,-334.96,-850.24,372790
46805,766,-0.28,-500.98,-850.63,372884
48149,788,-0.24,-339.84,-850.35,372979
49498,806,-0.21,-334.96,-850.39,373073
50842,822,-0.16,-500.98,-850.70,373168
52188,842,-0.08,-500.98,-850.90,373263
53532,860,-0.17,-500.98,-851.11,373357
54881,878,-0.17,-496.09,-850.74,373452
56230,898,-0.12,-500.98,-850.46,373547
57574,916,-0.33,-500.98,-850.53,373642
