-1103.39,487112
-306,312,-0.00,-12.70,-1103.67,487207
-306,312,-0.00,-7.81,-1103.74,487302
-306,312,-0.00,-7.81,-1103.81,487397
-306,312,-0.00,-12.70,-1103.65,487491
-306,312,-0.00,-12.70,-1103.44,487585
-306,312,-0.00,-7.81,-1103.40,487681
-306,312,-0.00,-12.70,-1103.45,487775
-306,312,-0.00,-7.81,-1103.43,487870
-306,312,-0.00,-12.70,-1103.45,487964
-306,312,-0.00,-7.81,-1103.51,488059
-306,312,-0.00,-12.70,-1103.58,488154
-306,312,-0.00,-12.70,-1103.59,488248
-306,312,-0.00,-7.81,-1103.40,488343
-306,312,-0.00,-12.70,-1103.44,488437
-306,312,-0.00,-12.70,-1103.40,488532
-306,312,-0.00,-7.81,-1103.65,488627
-306,311,-0.00,-7.81,-1103.77,488722
-306,311,-0.00,-7.81,-1103.70,488816
-306,311,-0.00,-12.70,-1103.55,488910
-306,311,-0.00,-12.70,-1103.39,489006
-306,311,-0.00,-12.70,-1103.51,489100
-306,311,-0.00,-12.70,-1103.35,489195
-306,311,-0.00,-12.70,-1103.39,489289
-306,311,-0.00,-7.81,-1103.60,489384
-306,311,-0.00,-7.81,-1103.45,489479
-306,311,-0.00,-12.70,-1103.62,489573
-306,311,-0.00,-7.81,-1103.57,489668
-306,311,-0.00,-12.70,-1103.62,489762
-306,311,-0.00,-12.70,-1103.66,489858
-306,311,-0.00,-12.70,-1103.51,489952
-306,311,-0.00,-12.70,-1103.65,490047
-306,311,-0.00,-7.81,-1103.58,490141
-306,311,-0.00,-12.70,-1103.50,490235
-306,311,-0.00,-7.81,-1103.45,490331
-306,311,-0.00,-12.70,-1103.73,490425
-306,311,-0.00,-12.70,-1103.59,490520
-306,311,-0.00,-12.70,-1103.44,490614
-306,311,-0.00,-12.70,-1103.39,490710
-192,311,-0.50,-500.98,-1103.21,490804
1133,315,-0.16,-500.98,-1103.18,490899
2489,323,-0.01,-417.97,-1104.18,490993
3840,324,-0.06,-496.09,-1102.91,491087
5172,324,-0.12,-422.85,-1103.12,491183
6524,339,-0.02,-500.98,-1102.90,491277
7871,341,-0.23,-417.97,-1103.93,491372
9213,349,-0.06,-417.97,-1103.02,491466
10565,365,-0.02,-413.09,-1102.96,491560
11901,367,-0.21,-496.09,-1103.48,491656
13249,381,-0.07,-500.98,-1103.10,491750
14603,397,-0.04,-500.98,-1103.26,491845
15937,403,-0.28,-417.97,-1103.55,491939
17285,423,-0.25,-500.98,-1103.10,492035
18639,438,-0.04,-413.09,-1103.51,492129
19975,446,-0.19,-417.97,-1103.32,492223
21322,468,-0.05,-500.98,-1102.81,492318
22669,479,-0.07,-422.85,-1103.40,492412
24009,494,-0.11,-500.98,-1103.60,492508
25356,516,-0.04,-496.09,-1103.59,492602
26701,527,-0.28,-496.09,-1103.81,492697
28047,547,-0.24,-417.97,-1103.09,492791
29399,566,-0.05,-500.98,-1103.60,492886
30739,579,-0.18,-417.97,-1103.65,492981
32085,600,-0.12,-417.97,-1103.51,493075
33437,616,-0.04,-422.85,-1103.63,493170
34779,630,-0.08,-417.97,-1103.52,493264
36125,652,-0.13,-339.84,-1103.35,493360
37475,666,-0.15,-413.09,-1103.63,493454
38822,684,-0.24,-417.97,-1103.62,493548
40164,704,-0.19,-339.84,-1103.46,493643
41510,719,-0.16,-500.98,-1103.69,493737
42855,738,-0.08,-417.97,-1103.52,493833
44199,758,-0.04,-417.97,-1103.38,493927
45543,774,-0.10,-339.84,-1103.32,494022
46887,794,-0.09,-413.09,-1103.15,494116
48231,812,-0.07,-330.08,-1103.10,494211
49576,828,-0.30,-500.98,-1102.89,494306
50925,848,-0.24,-417.97,-1102.80,494400
52271,866,-0.05,-417.97,-1103.36,494495
53615,883,-0.09,-500.98,-1103.27,494589
54959,904,-0.11,-496.09,-1103.16,494685
56309,920,-0.05,-500.98,-1103.29,494779
57657,939,-0.08,-417.97,-1102.96,494873
59002,958,-0.20,-417.97,-1102.80,494968
60350,976,-0.26,-417.97,-1102.74,495063
61701,996,-0.31,-413.09,-1102.63,495158
63045,1016,-0.19,-417.97,-1102.81,495252
64389,1032,-0.19,-500.98,-1102.94,495346
65735,1052,-0.08,-500.98,-1102.84,495441
67079,1072,-0.07,-500.98,-1102.84,495536
68425,1089,-0.15,-500.98,-1102.82,495631
69769,1110,-0.17,-417.97,-1102.55,495725
71113,1129,-0.16,-417.97,-1102.76,495820
72457,1147,-0.20,-417.97,-1102.65,495915
73803,1168,-0.23,-417.97,-1102.55,496009
75150,1187,-0.09,-496.09,-1102.61,496104
76492,1206,-0.09,-417.97,-1102.63,496198
77838,1226,-0.16,-422.85,-1102.55,496293
79186,1246,-0.11,-417.97,-1102.31,496388
80532,1266,-0.13,-413.09,-1102.56,496483
81874,1286,-0.30,-500.98,-1102.92,496577
83220,1306,-0.31,-500.98,-1102.70,496671
84566,1327,-0.20,-500.98,-1102.41,496766
85912,1348,-0.20,-500.98,-1102.37,496861
87260,1368,-0.20,-417.97,-1102.54,496956
88606,1390,-0.10,-486.33,-1102.45,497050
89951,1412,-0.08,-500.98,-1102.49,497145
91294,1432,-0.23,-496.09,-1102.90,497240
92638,1453,-0.24,-417.97,-1102.79,497334
93982,1476,-0.25,-417.97,-1102.31,497429
95328,1497,-0.24,-417.97,-1102.21,497523
96676,1518,-0.23,-417.97,-1102.69,497618
98022,1542,-0.11,-417.97,-1102.93,497713
99364,1562,-0.10,-500.98,-1102.63,497808
100708,1584,-0.18,-413.09,-1102.30,497902
102052,1606,-0.18,-408.20,-1102.37,497996
103396,1628,-0.22,-500.98,-1102.77,498092
104738,1650,-0.38,-417.97,-1102.71,498186
106082,1670,-0.37,-417.97,-1103.36,498281
105174,1670,-0.04,480.47,-1107.87,498375
103848,1651,-0.01,397.46,-1110.30,498469
102498,1627,-0.04,397.46,-1108.16,498565
101154,1607,-0.03,397.46,-1105.65,498659
99816,1583,-0.01,402.34,-1105.13,498754
98466,1559,-0.02,397.46,-1105.47,498848
97117,1537,-0.02,402.34,-1105.44,498944
95781,1514,0.00,397.46,-1104.94,499038
94429,1493,-0.02,480.47,-1105.07,499132
93085,1471,-0.02,480.47,-1104.46,499227
91746,1449,0.00,392.58,-1103.98,499321
90395,1429,-0.01,480.47,-1103.86,499417
89049,1407,-0.01,475.59,-1104.13,499511
87706,1387,0.01,480.47,-1104.15,499606
