8.34105259769155,-2.6345815613506045,0
-3.229656674723621,-39.26730383104414,0
-3.2448573326996994,-39.311035412307575,0
-3.2641029837229985,-39.36168264834316,0
-3.288104664518393,-39.419777048689916,0
-3.3176499299418363,-39.4858527026097,0
-3.3536031576495637,-39.56043393841277,0
-3.3969045265706534,-39.64402293342055,0
-3.4485676977640987,-39.73708746187946,0
-3.5096762470677825,-39.840048959158715,0
-3.581378917852441,-39.95327106867431,0
-3.6648837787465123,-40.07704882341842,0
-3.761451385310352,-40.211598597503176,0
-3.872387056007207,-40.357048944990325,0
-3.9990323815172495,-40.513432424218045,0
-4.1427560924006555,-40.680678486210624,0
-4.304944413453723,-40.858607486089824,0
-4.486991033958835,-41.04692585711149,0
-4.690286821615874,-41.24522246842145,0
-4.916209404439574,-41.45296617011982,0
-5.166112739679707,-41.66950451311255,0
-5.441316781991553,-41.89406361655325,0
-5.743097355123711,-42.12574914276171,0
-6.07267632238027,-42.36354832824388,0
-6.431212141517744,-42.60633301003691,0
-6.819790879628928,-42.85286357889946,0
-7.239417753338747,-43.10179378493726,0
-7.691009249360312,-43.35167631691105,0
-8.175385870421312,-43.6009690736857,0
-8.693265541865523,-43.84804204487588,0
-9.2452577049944,-44.091184717592185,0
-9.831858114558543,-44.32861392715481,0
-10.453444349797932,-44.55848207156084,0
-11.110272041115635,-44.77888561221671,0
-11.802471807881318,-44.98787378683691,0
-12.530046896995218,-45.18345746432109,0
-13.29287150676614,-45.36361807574967,0
-14.09068977619969,-45.526316560218795,0
-14.923115416130804,-45.66950226902671,0
-15.78963195553179,-45.79112177657571,0
-16.689593573903384,-45.88912755122792,0
-17.622226488724795,-45.96148644415222,0
-18.586630865590767,-46.00618795889151,0
-19.581783217705418,-46.0212522688954,0
-20.606539260914687,-46.004737954585764,0
-21.659637190278936,-45.95474943561118,0
-22.739701344366857,-45.869444077789524,0
-23.845246223852445,-45.74703895781948,0
-24.97468083167007,-45.58581727215588,0
-26.126313302790734,-45.384134379492,0
-27.2983557926945,-45.14042346907029,0
-28.48892959469499,-44.85320084956811,0
-29.696070457478296,-44.52107085557491,0
-30.91773407547245,-44.14273037071164,0
-32.151801725951266,-43.71697296825346,0
-33.39608602812271,-43.24269267170567,0
-34.6483368007481,-42.718887339189635,0
-35.906246996180094,-42.144661676704125,0
-37.16745868999268,-41.51922988638037,0
-38.42956910666609,-40.84191795673448,0
-39.690136662986006,-40.112165602694425,0
-40.94668701207632,-39.32952786377335,0
-42.19671907202543,-38.493676369334736,0
-43.43771102429534,-37.60440028023608,0
-44.667126268020354,-36.661606916538716,0
-45.882419317374115,-35.665322081174,0
-47.081041630102895,-34.61569008964587,0
-48.26044735618967,-33.51297351598745,0
-49.418098996483536,-32.35755266523054,0
-50.55147296187907,-31.149924782702413,0
-51.658065024402184,-29.890703010419884,0
-52.73539565221534,-28.580615100841126,0
-53.781015221235386,-27.22050189813107,0
-54.79250909664129,-25.811315597026493,0
-55.76750257811467,-24.354117789281194,0
-56.70366570320696,-22.850077307519946,0
-57.59871790369514,-21.300467876231064,0
-58.450432510270545,-19.706665579459433,0
-59.25664110132132,-18.070146154642064,0
-60.01523769200513,-16.39248212182242,0
-60.72418276014379,-14.67533975741118,0
-61.38150710587639,-12.920475921415369,0
-61.98531554230659,-11.129734746980063,0
-62.53379041472311,-9.305044200874232,0
-63.025194946251794,-7.448412523450752,0
-63.457876408094265,-5.56192455642768,0
-63.83026911277259,-3.6477379667004035,0
-64.14089722905092,-1.7080793742690468,0
-64.38837741745522,0.2547596077952432,0
-64.57142128554328,2.238426413561236,0
-64.68883766229685,4.240511636938108,0
-64.73953469122935,6.258553209369469,0
-64.72252174200341,8.290040635077972,0
-64.63691114055712,10.332419276622051,0
-64.48191971792978,12.38309468357394,0
-64.25687017816617,14.439436957306713,0
-63.961192285862886,16.49878514495878,0
-63.59442387409743,18.5584516557822,0
-63.15621167365651,20.61572669318414,0
-62.64631196465037,22.667882695890828,0
